d,pobs,turn,risk
384,35,1,5850156518323531858766906513579657724717490916150252961121803727651968502903262567018596274162197857666865299150257598810686821825964620617087668487600522242782502430646820690879259049671399048832153559933034045821178519199591724605192824669434981068984948736977385807059537100966301354930056962910831281060623494048516137449020693239578226535035864836463350338122139651880042801509701320930374931429120376596802565047476785502279745343147339533765954851990609764614866413059165243894285223610507186425162222366782649426977073073695613971063704158583582763898723191776779897146355733561220553656504107730657057182222447160493688951683827167936084064293599583722286126593253941247168125814410266632412656544532501838791526775459145957049644747684860126758662176970174522999345758503666004404658794100858970407162214875111634973672275002066179797415716041307935149444718449200818051819965054572405506599199622643815587795578385228763228323438888063732416426408717252478229029541961313038203097729467403743421538117156655364138007453049271822128533109820820372467621151293717190721580397609478604932815280203130421983712182740766375590517687511729546537021732401348522461443029551463964647692361149353883532192008462039156667818996752482078789324441/1859366919280370634779921989024857568861455906725130785977273539844865827470244008658738317744219645355258733517587393968007127350799539596348743944240926050112630434662083456406956301034364789418409920760890887606941846853785323476484202407271865553700102066097534707782063423053153785333390776434205794839394814606351090789477730743976325091812398874754050162834820996850845579995500934191235788195532295527300556154803680519827796310977405954285823871807699838866008142672045082446871552336261390395960196117396344236137413817873777037509747267193008278860734905715204705234835065740857795337731873689728702706963802520868039756352700239152416330061651125282015305138582872073357655684407952620976811535818635255831195805420711958372837320000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
383,35,0,1342763472797768418273800335278022357890153972960312699685784213379634095614740578799759797761056321681597988963494178042961885608670765131780796849017785693851321657615493162815276823882008276865153390977979961302761207013522545057986553408584459212025483523167700011500696579759233135577947941582612580546058423996797420054427991723261156829762700406298553629071764613432167220150778433121907474200936796725998310495059322257935432498479891865244752880901765894915945660809515162115627129746212186102403605271489673733312304455205262522463861343860008456916303149489683933067047059104855819035690489723328910744277788271911508297503585433477339268279804247097110974740179670605975887651410099017678164711486445252830845559765632249144520554825126013525475626292794264399750482546456325499440879100893889099303828153407226642528830510708348446129838202981146071745686289977774372979255913770774445787543065753618070288510286618091110386210450632734262634241650467064682265602777765833448853934581812784537395389962864200944681516981062400019128271905989188190210266170801407129916168317992034752529263384653654352773877485181749733947817222260878156237599940941453470950665312481256789238734719052743931979004328883726558938490864919430891560637/185936691928037063477992198902485756886145590672513078597727353984486582747024400865873831774421964535525873351758739396800712735079953959634874394424092605011263043466208345640695630103436478941840992076089088760694184685378532347648420240727186555370010206609753470778206342305315378533339077643420579483939481460635109078947773074397632509181239887475405016283482099685084557999550093419123578819553229552730055615480368051982779631097740595428582387180769983886600814267204508244687155233626139039596019611739634423613741381787377703750974726719300827886073490571520470523483506574085779533773187368972870270696380252086803975635270023915241633006165112528201530513858287207335765568440795262097681153581863525583119580542071195837283732000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
383,35,1,95838471319049776019200055104268624555441920744965902092317009766144374568165550922656239127312839294621452149621751464064577864919170054799290811103073405440696812125947758552328204861704697436447415290063351127286153717498155218330228777760584007988293205950263336334061564144727143823954191011032406485493583295453908547129851717350535325775572402379936922196290199586089259621664170187446135106261913533321760973766009439676639941016145802428326923174518311692884462382069986278835935527023622536634222483487277318659610503474204764985112292972096798851167102433017213963192108391356448775403311354250640131169309479708248539233379336988133263557186610960150275696286484637998961189438442847921756226939326582876029996857114431548906287708872757224802537154642078744361669659590282438914735183387829874237508435434622367461215286393886159960581809715740290209241067515559676806639598555856268895026826572728217605544668889025363331346911114509595371167100869318286103019528753935311538635522206040932165179836984665067453524742469954880248376592785944598037470844876483552366269408713543872060827165943680783223215040428889943828439311251670850650447321128005885820782421329860997728258829799056310501208525436050973305109506248637283820409928419/23503125004981246254277172517909193320065196694654890284113682227398436247824269954156981378593339860330350394631305287682894006787123725317797409838997785207003960597816575953764201079770668305907420383725958382038148373275526808360334157785643510131905469262530830420831360724337664990683680865164145337964718005667847057023432258787848125616214269840022571088563674589120242301111022905863984435358697539702079884835643346781398063741097454212001364802913479331596185165844730516901770465940989762541538156214871415786540685825114031677643231590625901910537315102783672527436969568249080475671036175010203035405116794350829290557274276096730068089079776476415453387937089913094712313076978816382046886958687450135708148966020276182259241673680500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
382,35,0,1797946457670255308287800197819397026610929361582426262670240100154531720895674138657028249380004480264057087049967287034234427874601087672777124213412634232480368462713212777505400925501482112690862388976780796934483027516813519514644144452516412821087313055066288482104790045676506769353561305400741075926424798062735575287667363049866991485371244191966038294047060347230158988812624399093471939256926786642568301954256462730370313162614354432077897097352038068701893416729442993957039782684984553891795603215824810431659907814261417725948712947173033041463166515014574959654125000784198462997987887736578830067640577692479658454575428760285754928720749809606963647099314190545191405662466057511832075464051339162085474517796293119339336353843076512614182481975925587735669963223588741914910179981719402251593522124237352925307639977929171726183631854899432580526995817920230937549099615450584799319069096367810615392531403283470440746332516832592422989909422228974276693920672538613593344930007813203889354457007468964099768729426046889621042215920629810349886663828188436971077164264190003317205175548136731202063572197926285931070077662817748045069752596163889709288393674099622124720941197443941317592984482937477652895344618936648940791/75892527317566148358364162817341125259651261498984930039888715912035339896744653414642380316090597769602397286432138529306413361257124065157091589560854124494393078965799324751304338817729175078302445745342485208446605994032054019448334792133545532804085798616225906440084221349108317768709827609559420197526318963524534317937866560978625513951526484683838782156523305993912064489612283028213705640633971246012267598155252266115420257590914528746360158032967340361877883374369187038647818462704546546773885555812095683107649543586684777041214174171143195055540200233273661438156533295545216136233954028152191947223012347790532234953171438332751686941291882664572053270962566207075822680996242964121502511666066745135967175731457630953993360000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
382,34,1,2394117642967162552430957061076523878497632025052574269305980021207159025387639685825240504713524374314737902619845690009338936694081696899510402076248836008217192817612707838286545442347754446238769187930842891936547779537342571384451328482559716954807178522127961220979478943573075500963112694600110961444673920809746230383116658507090227684677595416453929068465794648271108520160000007031313163047967134724681771219290596604446934741343032422197909537461781144551313602965851480673113213297929523127878721251912083848666986737402569197228329599964302317608008196636386868355057435647713921146790970953293941859855382669812394082254762966837268555192640692353060692336854643487059909446744545764751082034945331069944609987997309890194263173143547340151228364467686300259343086530787101965631951337784342052805576227482389168947129326597754137043582397663562770336381018118022558462657223919854883945961986208493235926221944343520275133318081070664537538270457291903114003477299533718406645740463563067203610918828194046130673357908340186539450131842868893761292158715062110413628007009081576584324954827631029496623394903095650417083996286073579621887333409345455576838059509412341828697405211403256775640170020426628848263427614386263213361867/12989799127311914857784371371689374802948276761233935168845870565426129192629768413544226403973208955014142640624503725138423898798781920698117117160451094332816341872671747034129388718994993584531031849873405172396064882911223680393085734772234113490237087129762603447942713364012986768035370013074614662747693640640392879898688312617053983349424551305403953681362499489405686218471058688636420553618448803754520427620672147731835083228376846651764940510993804811642181363404548519669127999594818403991764299981298412563762694322591580446523886597511246280144035665017224864902519409305502189225064876737841842173067043803384003074090552312181028475130642218215351695281924765157890994199523394048370224572894233827507452983425367270019432794612000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
382,34,0,709380854633633048381298608290094135015173078491707323811413162538828653523387584043502569690952305508220939475371638688556862912131291565450832207758222082004607307261548351432457355812112676866129263679739814862130453209268342889514091570088285791030373932224490344250033713482342028436521407960046545527191984983182109055987628753637411953124642445077045913255640356918368081376320004482606619316056736309774134957358529124653277396397482439013549735830216930088974759286934519098421927609048297003466243837411713680628637167335346972999027092794358622480995439869427804222482179244184143758095880532863421282052281467426485658559753094288738419413137866243089573926915673284524513326556208351162757993429627608058220870860031391408700371268449038184912814759568972410253889575812470749732079775179483420641061582569972543083705599811149090760880877382928792742868708057540443396914705275960039073746596940242413092790440637605798255436179250139743948956233297268124887667427207518561145361078338829479289304353540343993213637461201476870084800692133474643191505151786291675174387593356692044113337104916455283811946653218864301593132593113221582718283100043895075495302685301490734166571518995133762650868187373671883590039985591468990531/2656238456114815192542745698606939384087794152464472551396105056921236896386062869512483311063170921936083905025124848525724467643999342280498205634629894357303757763802976366295651858620521127740585601086986982295631209791121890680691717724674093648143002951567906725402947747218791121904843966334579706913421163723358701127825329634251892988303426963934357375478315709786922257136429905987479697422188993610429365935433829314039709015682008506122605531153856912665725918102921546352673646194659129137085994453423348908767734025533967196442496095990011826943907008164578150335478665344082564768188390985326718152805432172668628223361000341646309042945215893260021864483689817247653793834868503744252587908312336079758851150601017083389767600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
382,34,1,1441915289976821211409977690892510505547115748277082072235743139534055166653131858226151760429502243515155056561413788153386470581820180262992233509685053448206522906333337276483929899614599740461801143546824611586801388093155626509578916404614549298145536749331545061030397838657752837352908352319418934913164784509606771991656873340944458943726029736664509280493512787160259524738363372488498654837037065334422489919387249335529362066486419574176464367433143593763454667274032169519429114296091210436254546486978059747874438128254929182144648523563662888568103433687334581295339316479849649886854222422942077877284758848755993060798107285789313925990442278630067777935832812892177647325726977336282450667078584464642005680348289585908210534513314370269096408224736982611014858035705212674205437505391114156794303903352741902185008208273857020958825953405467778273416596791416041468217811747164239672775145993556132754237039684648178711973415313624123137324762653277069197257137023450168042558278444024475845861786041179637421566902648191139029227651008143760825362102142168748034156806359837772475251565293430686149731477263932492230183919167317458313211512130319885907720886279385779758486672622801695877601011634764970965203663536959597/3794626365878307417918208140867056262982563074949246501994435795601766994837232670732119015804529888480119864321606926465320668062856203257854579478042706224719653948289966237565216940886458753915122287267124260422330299701602700972416739606677276640204289930811295322004211067455415888435491380477971009876315948176226715896893328048931275697576324234191939107826165299695603224480614151410685282031698562300613379907762613305771012879545726437318007901648367018093894168718459351932390923135227327338694277790604784155382477179334238852060708708557159752777010011663683071907826664777260806811697701407609597361150617389526611747658571916637584347064594133228602663548128310353791134049812148206075125583303337256798358786572881547699668000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
382,34,0,11083543472070029213951657330974151636053948317172193820027453221860198611364081782083761608229538204552572524016988825328387802718309409597367465554088835360633478758619117635004228448759414133930904921836419372406951256073462308610270173097054557084591478990482784202766374866420087588534053569671097600783600153225550188423289656048960562655738616340210341529525856348309168406539707223941424377892626024122767160415326834733256016602010648007990393728882942277553466150099869555301475733283904179683646366628642755219589569530483355153629671506672756010021170334133055608410651189242457742558903831598199061163786340506464376796619680713099150558254634895343642066952064986267779077065764248951426268468145595846933581888074504961460378372978352057521993858799812770294040293420323430653226964896522743304201190269072755401354692880638455255508572829270380618130559939754652744296301374977078715516071074041344926538637096716980228458892671146490001964302655746530739882614852118923569332476725668391924090492037952725104614893069120476768664149942017729122528865629068891198636787733699655186001718379455783539927770436942337989049087849411638242553405637212042016243076883223700268547968003909249339321222579426405375175515590470910909/41503725876793987383480401540733427876371783632257383615564141514394326506032232336132551735362045655251311016017575758214444806937489723132784463041092099332871215059421505723369560290945642620946650016984171598369237652986279541885808089448032713252234421118248542584421058550293611279763186973977807920522205683177479705122270775535185827942241046311474333991848682965420660267756717281054370272221703025162958842741153583031870453370031382908165711424279014260401967470358149161760525721791548892766968663334739826699495844148968237444414001499843934795998547002571533598991854146001290074502943609145729971137584877697947315990015630338223578796018998332187841632557653394494590528669820371003946686067380251246232049228140891927965118750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
382,33,1,3261464710658953494644589651430647579322832546454105124971011589212328696650439629710122841939088533957991908261840911470932602902492457912315050094439837465097556009258616064234530424019371257263716606580816185901845470722276151623436121198352945404180770567963015155197682239351570976341654253223589291268665695310033453821479214571036932284075033039000776249234474373454363704693945026260021458142769322610434064945607080675375630032277818552057939404617216697697018824785467956980849576579449551381476914210727451711215335268345071914983091481748921844458335124970921535376146246483364240520706965438359636147276119861052736221301668095114518669805268966973040625081393224164185137329610737874502523988791540087471327994019203486667118535459116726219042092272084352161845821455057103910265564822863377077141511354166703934567219227291609449342326637395748684188568884826348672461259712397688986571445607908724957982100335091316343612856555242770558186842194500087877005454339456766426960494391889767372539750711366574994998496623636358593482081594868586946075488171972111794565791560942960956990802840596369449817770374955337461855174112013550192805076159573487052553307650169099835136226205227788799400669982265504536430193387741542181371/1623724890913989357223046421461171850368534595154241896105733820678266149078721051693028300496651119376767830078062965642302987349847740087264639645056386791602042734083968379266173589874374198066378981234175646549508110363902960049135716846529264186279635891220325430992839170501623346004421251634326832843461705080049109987336039077131747918678068913175494210170312436175710777308882336079552569202306100469315053452584018466479385403547105831470617563874225601455272670425568564958640999949352300498970537497662301570470336790323947555815485824688905785018004458127153108112814926163187773653133109592230230271633380475423000384261319039022628559391330277276918961910240595644736374274940424256046278071611779228438431622928170908752429099326500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
381,33,0,649704011822646719157142472785107115395852759489779457300870972943157834062096020879772205074047927479275948066869178441936433361006700526783677945002430374165075173959827102604911475325215559396954706525720881831408228773636483237769856744758177833650491238770837991762677881408374027510208877369690729017612103895384308412240619233965879742843613379592840906541533601629290293834050169208256315322004009717671709122393051051377167709574557037149929127610124071088818693371172246675251536674336217915484649930975085583268718999663773497040685509474154571154873228086032145810659150678521376788605047919722379625604505680330779451547469955544617473860807994393229784109398371198859443572110540867734375661341833092065320015681548580836385097313684018423044834640662685082021253560873544005979250904802287295044275618698751808457887971503363580654286897594995604442454973409246822463701388403438897397950061645013726942491543322670236771755174183542862706283340917100255658818721623201916107486589161762394434801402050635470664326647135083593998848344703271738599088125734834391590116862749387404339735568261663927051034316511236985448536806128154970539212644305950361417577568926748879434707867880698053723426632205323247374166971745307/67761185104969775319968002515483147553260054909807973249900639207174410622093440548787839567938033722859283291457266544023583358265289343890260347822191182584279534790892254242236016801543906319912897986912933221827326780385762517364584635833522797146505177335915987892932340490275283722062346079963768033505641931718334212444523715159487066028148647039141769782610094637421486151439538418047951464851760041082381784067189523317339515706173686380678712529435125323105253012829631284506980770271916559619540674832228288488972806773825693786798369795663567013875178779708626284068333299593942978780316096564457095734832453384403781208188784225671149054724895236225047563359434113460555965175216932251341528273273879585684978331658599066065500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
381,32,1,2469381428944061128823043819143683560148227198822924428029231896707867500980004230687550068249145110052488170550954677529997464767759209310281282961248033159760006053662806035808745750503827966059723086706508420812255941257006088014496703724666664017523435872047598574433254292663616988579928742996795695827492235924810743823002571327605927608120529796630922214116185418839356472504988022872404757990532296156750917456074774320278971260045432884208270665876300991396195522535721143562722275722534078114669904488243822470154817990987444893694493456977543337902489892760300357431687167840641238480998551430125388342673693247340623041617480384001087367827688296216947715039262508750130613371076778572469917968918655232954732210987881168623462721478327369428826433472433501804384635860382324491015628087327806413175573520729063767849661800790042289610298743420180606574451157058075257613989351697068151205271691977988759231609117679658745965650225139819126741511419241211230857698052944334415376117148761044768061621940752325617399345494334068447044180485038627800505947806460434310835685066831046722126392692284008892841619586447115567313753198467463998480259648658451421959930565016344071416515912384431511296827903547781434827134646494247/27913663848998805507010823109495787088722410748065608788516200716147271129031548277403381515118778343012894065168796356306258970805602293366242914463548485990621157114611886282896401394100167953257281146125311345069524895444244333293987542036714977886799920708390359481224462009962772448026707587325891380991426726395507354598777263107342018956490551400988235950573276529319284496304484979315210685923129029209865657443409540890281302707555609941621891106545295041087398219715692848574735828892454846788780273189490452516032122500063983144512075777024231509447239659990987832158775446978528144050409651279145781887599248442087876248193976111747376974185892325002021443335398668738933932657584966091391131557521983604522118041799405214662824503000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
381,32,0,76677160440636911277423604086700515419979178041160321653234517967157899700517547444680111156947590077825694352546200728779878063695996468778965896957740838277219475081556776360748473158066689562574510624248192181197393156123081418661528771103089325922813571265388645601854194346632949662546443952767280956281953008366780817807245975383046060623277261022861323084332682110428772083013010970497986445358006525798193222839126063136719861296034647055062290394733892231165403147179620740450624048446193947501819145013509333165893690855093331594095030605699028434632741303182480132888829333284610542802819163098822062187632829909951481103366567143689821228187379708334539717478057848550139447498278039491064004841642856797505364051756054394104216554520135182122997558487865783528674369520580096114636004300186806173462616695781265737361310146395599009495024127522867343418431990239749575445355199809908896432844857515938605400836169236005836486103283873972642333416892575124972323216332895273626609709757522992303798150777860949139010726206416264363724005299486732172601093548122814678786998760959354005167941261380249791563564853851232391487424043818991187390588795446464410948534000143163489217514680216315013102743529424810051379930060109/758925273175661483583641628173411252596512614989849300398887159120353398967446534146423803160905977696023972864321385293064133612571240651570915895608541244943930789657993247513043388177291750783024457453424852084466059940320540194483347921335455328040857986162259064400842213491083177687098276095594201975263189635245343179378665609786255139515264846838387821565233059939120644896122830282137056406339712460122675981552522661154202575909145287463601580329673403618778833743691870386478184627045465467738855558120956831076495435866847770412141741711431950555402002332736614381565332955452161362339540281521919472230123477905322349531714383327516869412918826645720532709625662070758226809962429641215025116660667451359671757314576309539933600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
381,32,1,4097143146948206514162288497183185182826926051923657834886112083578493928087506546821340726251696341018649672542203913544328274797815711612984254749375333411846698010217021815165783548239743541885686837983683396558749561617306506881372599369089798160529398644517475160747619766394187891049274619242950048994244989578474440875104108511585593575254334254415626574003651314399162190949990368759985308623302340233487894091725399344443084305654052360398611012683290610999665929788956529772179307825227769448085402604971805358087698538996089854138131256659072638609195528323595399866505155329079187773455035359779225503827892741464851823443737052114430653447670440862341507300099139565787243695301758907843005390207322156131476286766216258652299408698571239312163912794901709267742075119209687709404920599247319893905322874957425322321797627299213863615322605632498320431340392904870902602711379324399945034635528236127068723958529121062176068415875876147620648888406553802419477380413385748551115847131158057881013008702115788133383959004826122962882142717935914275636431962564472821511779842808464456515602832584597794067073835818662654695768136325345502150804797281296508391385816223216564077679309282703675592704605686766043081627959/28531025307355694871565474743361325285583181014655988736800269139862909735618290757384353502289698409624961385876743808009929835059069197427478041188291024246012435701428317575678322863807960555752799152384392935506242854899268428364035636140430651430107443088806731744392564416958014198763093086300533908844480813355088089450325774803994554117115219805954429382151618794703783642711384597072821669411267385718897593291448220344142953981546815318180510538709526451833790742244055277687149798009228025102964494666201384626935918641610818436546682019226765058473759486193105803818245599829028622644343619606087198204139980372380539456079488095019431180936797994200020026677656468825497248494828182000564854009799528246604201402803620659396000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
381,32,0,38336983659080376529268741639845799140713480410355547192787864017542863319160987088965222487246968609248130761020850838514421481464953549151004942480575978365103466464071208683081496721776222807318031911423523036997206241173352572805354014777032219298460370332037338230252603228273262534677934522980924836764527736242549685890151189307392025019622276916307727951079765284827522740923732356039717475679471064660879350594925138034762293302279752024121200617967642721121252057342134353610099178025471224030648769760911608869352694791350076776033667581813928638483252705483891337888548030249468507631042575066278334851614680001619236284648305089324813752713114891702177428845202484005837793815111719398069744310673926991492958431643821524310566978461356200966320942651670108886350715739978792448045695893594225119855165537860183808533036903718834271980609047129845762226414661787495509729968696131869317815835516215394324215733156561776036431050076743969831052753966159525497629142454133120553479174832889840506762208149135193351048473762822945605665259259939532029557973435354706682449820522680913282407218238785753545348669217405027206495762794569139557756591439722389467924457908055189717120068666563890781502066696984890075615007903051/379462636587830741791820814086705626298256307494924650199443579560176699483723267073211901580452988848011986432160692646532066806285620325785457947804270622471965394828996623756521694088645875391512228726712426042233029970160270097241673960667727664020428993081129532200421106745541588843549138047797100987631594817622671589689332804893127569757632423419193910782616529969560322448061415141068528203169856230061337990776261330577101287954572643731800790164836701809389416871845935193239092313522732733869427779060478415538247717933423885206070870855715975277701001166368307190782666477726080681169770140760959736115061738952661174765857191663758434706459413322860266354812831035379113404981214820607512558330333725679835878657288154769966800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
381,32,1,705506733890151208101114157784123509264760277353439928435631529448119723568121327455806360686695074038904423947072232125663670106226287500764079642274048474374799498160622360082942956533766646535844093586568246728629347975225096473421605693274109742349518653677511089788881084514126039612870414949832673740396123215317355404164473154849792187422870988915474164737029614361464021303730634197234801455872929675788533032004293012529939647308388833559741899727815527541443017128088503035191642468134873759260969319398311626700894312417723861688068977960069355516580011461707315195791011291000356111992152891115727797113277234362554241895755241091574764534679615872151944780206024088190733802619021941754222138373500143110677106068993754490365769333478630210178102377785919502544891038547934504782647832950291287745306773499145549913155696675979879100237583314690931229638642232528422333903697400262626243045618497659899930607884244494621439228813322979019893333551012477757073164911721128990943804500283383374943199145419918505680152978765610613653670130285163142560551622309117318939411510442871080524237554622273346016550803828500994875687873778685149871833722122511907748084015830665524766942156615117111963956972482423429687667187452587/5727366115355528873832265467496919818347734882815753599120585204732630554947284300327468998531252204239719544964376601388046817542908078836810462593978400469156836763667760020734151246567923278238182313711071342993043044073291688790861470116045257122606464592479698747431446785668740356626495506786600369190030273454842895939037755154745679241432363789503536477354074441006234314816023914636147573245574822574233143304696864193168979566092419457317377761258315593142848244845322867850386551647746220743554266228012846118059487428665522979760602555803556085813406763595823641722543915323690346072160852950398994428776032353061440074751336688474132219445243551386616528760460587601506337786784986250871618317538202390856657379538306394413407450400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
